TransactionID,UserID,Amount,TransactionDate,Category
37,14,720.5304453725262,2023-03-25 08:01:25,Groceries
38,45,421.21610250520513,2023-07-27 04:02:36,Groceries
39,70,366.6297999814099,2023-10-19 09:46:18,Restaurants
40,28,845.3144908785832,2023-03-11 20:00:24,Electronics
41,70,789.4282869532204,2023-07-04 11:14:58,Utilities
42,41,172.84225390757385,2023-11-22 15:57:03,Electronics
43,68,413.5961428711425,2023-02-17 02:21:57,Utilities
44,62,520.111370383272,2023-12-14 03:53:34,Restaurants
45,95,368.2618413865805,2023-01-29 21:50:29,Groceries
46,97,490.91542346121594,2023-08-22 14:37:07,Clothing
47,98,817.3444443221023,2023-09-03 03:06:47,Clothing
48,50,474.1359978087291,2023-02-22 01:39:44,Groceries
49,70,529.6282235047494,2023-08-09 10:30:36,Groceries
50,42,191.6362434529815,2023-12-29 12:48:06,Electronics
51,21,891.460047856192,2023-02-16 19:47:58,Clothing
52,29,356.5862233702886,2023-01-17 17:57:35,Electronics
53,21,153.23504513190528,2023-12-30 02:50:56,Groceries
54,15,256.5488736114001,2023-07-12 21:25:43,Utilities
55,97,130.62641579951864,2023-07-09 17:55:24,Groceries
56,20,450.7829439069442,2023-01-28 02:34:10,Restaurants
57,64,57.863225975115846,2023-01-20 14:42:49,Clothing
58,50,126.58160834457384,2023-11-27 03:03:26,Restaurants
59,27,907.8662742306726,2023-10-05 04:57:28,Groceries
60,92,120.94093797995957,2023-05-13 14:32:48,Groceries
61,89,92.16339857041649,2023-12-11 19:25:38,Clothing
62,68,968.3671700432069,2023-03-26 18:31:16,Utilities
63,67,593.7736139017499,2023-07-01 15:32:56,Restaurants
64,73,542.3048325038966,2023-02-03 10:19:29,Clothing
65,57,334.1575033797564,2023-04-13 22:44:14,Clothing
66,8,692.9908392529862,2023-05-04 03:30:24,Restaurants
67,62,842.7268497766937,2023-02-02 09:28:59,Groceries
68,60,139.49439170567942,2023-01-20 12:27:54,Groceries
69,9,962.04605465343,2023-01-12 07:43:44,Electronics
70,23,74.10004368317642,2023-10-30 12:34:24,Utilities
71,52,1.9589073025849588,2023-02-24 05:06:26,Restaurants
72,66,351.7581289695759,2023-06-05 03:27:31,Electronics
73,52,394.07106894783306,2023-08-13 18:50:20,Restaurants
74,64,969.4687794641115,2023-10-28 16:29:47,Clothing
75,99,158.5307936460712,2023-09-01 06:04:50,Utilities
76,98,747.2452295590965,2023-08-04 18:21:55,Clothing
77,21,561.4382883161084,2023-09-18 05:46:06,Electronics
78,36,472.4292169203998,2023-03-17 00:52:06,Utilities
79,23,511.30849391852433,2023-05-11 23:08:29,Clothing
80,38,414.7756460883935,2023-12-17 22:26:47,Restaurants
81,23,441.5870844217673,2023-05-20 01:03:01,Utilities
82,12,364.73965314236864,2023-07-22 16:50:34,Groceries
83,73,365.20640138981554,2023-03-09 18:01:13,Electronics
84,18,843.1159900660427,2023-09-17 19:25:51,Clothing
85,21,256.9691207623806,2023-05-02 19:36:16,Restaurants
86,42,573.0863216151032,2023-06-14 00:15:21,Clothing
87,75,285.7357128740152,2023-10-02 03:38:05,Groceries
88,51,564.4717503323247,2023-10-02 11:18:39,Utilities
89,40,403.6930486597342,2023-10-15 05:30:00,Clothing
90,56,972.9729564479981,2023-04-03 08:13:48,Restaurants
91,36,647.21570866458,2023-06-20 07:58:54,Restaurants
92,28,695.409946852935,2023-07-07 08:29:41,Groceries
93,98,25.37324360803661,2023-11-28 08:37:08,Groceries
94,17,499.5990231392623,2023-10-02 18:51:40,Utilities
95,48,647.3540847975933,2023-03-29 02:50:25,Clothing
96,16,428.7484996233665,2023-12-19 15:38:09,Restaurants
97,5,859.1591098074732,2023-04-29 02:00:30,Electronics
98,46,259.9661427419714,2023-01-16 07:12:50,Utilities
99,98,536.476491392532,2023-05-04 01:28:52,Clothing
100,12,836.1887679602927,2023-10-21 13:56:06,Restaurants
101,58,624.7099557691555,2023-05-04 10:28:09,Groceries
102,20,797.0025927643319,2023-09-05 22:08:22,Restaurants
103,13,902.2623592636916,2023-10-31 20:06:08,Restaurants
104,67,984.1185198039126,2023-11-24 20:40:44,Groceries
105,49,387.6228345020399,2023-02-22 00:05:52,Utilities
106,32,637.9152228289736,2023-04-14 03:30:53,Electronics
107,94,748.6583395130441,2023-04-16 11:36:12,Electronics
108,75,698.5224524004973,2023-07-26 18:12:36,Groceries
109,19,807.1373753369116,2023-06-06 13:36:34,Groceries
110,53,379.7436892396324,2023-02-18 06:12:36,Electronics
111,86,880.9073480128021,2023-08-27 05:38:59,Groceries
112,31,378.2025499285033,2023-09-19 04:11:19,Electronics
113,28,188.1212283870682,2023-10-04 15:24:54,Clothing
114,65,30.831972855038302,2023-12-24 19:12:44,Clothing
115,65,324.1868775602328,2023-11-06 14:22:01,Restaurants
116,7,227.23215980917547,2023-04-22 15:47:10,Groceries
117,21,313.27250308194033,2023-09-30 05:22:04,Restaurants
118,100,992.123650664711,2023-08-08 02:18:22,Utilities
119,95,693.0712466283941,2023-10-13 11:29:30,Restaurants
120,15,981.4852590679723,2023-09-10 18:48:48,Clothing
121,70,152.48832285772792,2023-10-06 06:50:24,Utilities
122,1,298.5378123338899,2023-02-21 03:35:33,Utilities
123,83,957.512909126212,2023-06-21 10:24:00,Utilities
124,49,923.5075700542474,2023-09-01 20:47:44,Clothing
125,48,991.0896879691877,2023-12-10 02:57:27,Electronics
126,54,474.5214882360614,2023-06-02 12:30:25,Restaurants
127,85,192.88761192387506,2023-10-25 02:41:51,Groceries
128,4,146.51826378268953,2023-06-01 03:10:36,Electronics
129,44,115.34918157450835,2023-02-11 01:25:49,Clothing
130,78,877.7565681123336,2023-09-29 05:14:17,Restaurants
131,97,143.55985142563856,2023-02-17 22:07:28,Restaurants
132,78,452.2412829534204,2023-10-27 11:26:42,Utilities
133,46,207.42312745305085,2023-08-21 18:24:01,Clothing
134,82,249.80322442531102,2023-10-20 00:48:22,Groceries
135,17,347.30702761868355,2023-03-02 03:07:34,Clothing
136,88,921.6936265331323,2023-06-09 04:52:43,Electronics
137,86,119.20538007969685,2023-03-06 11:44:05,Clothing
138,93,654.0738661972778,2023-05-28 07:14:32,Restaurants
139,34,17.766884596411245,2023-01-20 07:38:01,Utilities
140,80,36.58099609151612,2023-08-18 09:42:42,Clothing
141,1,543.4029289266986,2023-07-16 00:56:36,Utilities
142,13,59.16247340003842,2023-04-17 16:36:56,Groceries
143,78,600.924538021675,2023-03-02 06:38:49,Electronics
144,87,646.6257475122196,2023-09-18 18:27:47,Restaurants
145,20,503.48004535463446,2023-10-18 19:18:52,Electronics
146,18,291.89457787469826,2023-09-11 06:51:36,Electronics
147,79,478.0990258423884,2023-11-13 12:33:19,Groceries
148,40,39.60441766781607,2023-03-22 19:31:59,Restaurants
149,2,666.1674388938703,2023-08-06 15:23:04,Utilities
150,35,236.9417788511858,2023-01-17 11:47:24,Clothing
151,90,953.6291426124633,2023-03-19 00:01:45,Groceries
152,82,326.21332567703274,2023-08-04 08:32:34,Restaurants
153,51,885.7870291410081,2023-11-22 08:44:16,Restaurants
154,41,108.46757176197626,2023-06-04 15:44:34,Electronics
155,2,839.6326682134193,2023-01-11 07:23:27,Electronics
156,38,977.8348479007589,2023-02-28 19:52:07,Utilities
157,29,725.1016626833989,2023-09-06 12:00:55,Utilities
158,15,897.5289930216018,2023-05-10 05:38:04,Groceries
159,71,913.2913055971761,2023-08-18 07:27:27,Restaurants
160,56,617.2677750013032,2023-05-31 19:08:31,Groceries
161,12,901.2349845625005,2023-01-27 11:49:05,Restaurants
162,34,272.4807254685318,2023-08-30 14:15:08,Groceries
163,42,502.88155057110265,2023-11-14 04:11:53,Utilities
164,76,968.3712216120629,2023-08-18 06:45:15,Electronics
165,6,565.4930292728866,2023-10-23 03:21:05,Restaurants
166,71,210.87071552163266,2023-10-06 13:18:22,Utilities
167,14,873.1348351143627,2023-05-01 03:37:56,Groceries
168,26,95.53874359259741,2023-02-12 01:02:45,Electronics
169,98,198.55604631581133,2023-02-21 15:17:06,Groceries
170,6,96.81562829067708,2023-08-10 03:36:57,Restaurants
171,27,910.3472624157812,2023-10-08 16:00:43,Clothing
172,78,235.55615885542463,2023-09-17 20:20:48,Electronics
173,2,949.7777777513426,2023-01-11 15:35:27,Utilities
174,45,190.8906763308481,2023-12-19 23:43:01,Clothing
175,3,607.8276157317526,2023-06-08 15:08:18,Restaurants
176,5,545.7291556956982,2023-05-20 02:48:06,Utilities
177,98,933.6296976579689,2023-01-15 22:17:22,Restaurants
178,71,817.7203369816189,2023-08-18 23:14:28,Electronics
179,99,561.6697229615426,2023-11-26 13:47:29,Clothing
180,63,859.2769877945685,2023-09-03 19:41:07,Groceries
181,10,733.2656083732312,2023-09-06 09:55:37,Utilities
182,9,474.4935283732446,2023-10-05 18:00:50,Groceries
183,25,793.5757784294385,2023-07-30 14:51:02,Groceries
184,32,309.24956401438106,2023-12-03 23:20:03,Utilities
185,91,599.782043413216,2023-06-06 18:29:41,Groceries
186,68,925.9860376806516,2023-11-20 20:06:45,Groceries
187,10,27.973325645455336,2023-04-03 11:59:48,Electronics
188,63,801.926151294487,2023-02-14 09:34:11,Electronics
189,93,345.3622987188023,2023-03-25 05:44:35,Utilities
190,43,81.91056829244371,2023-12-05 11:51:29,Restaurants
191,88,945.2557119578707,2023-11-22 05:04:20,Restaurants
192,8,270.48474168236754,2023-08-19 00:08:45,Utilities
193,61,751.2712906872734,2023-03-17 21:39:58,Restaurants
194,58,736.0909307759362,2023-03-28 11:30:22,Clothing
195,25,601.3970763989157,2023-06-17 17:58:37,Clothing
196,90,829.1123458579922,2023-01-23 01:18:02,Electronics
197,62,229.85142204879702,2023-12-21 18:11:48,Clothing
198,52,318.3701673776335,2023-06-17 15:12:45,Groceries
199,40,721.5777384635913,2023-10-31 00:43:40,Electronics
200,84,391.62822987530575,2023-02-16 14:38:37,Restaurants
201,80,100.22585348093708,2023-09-01 11:01:55,Clothing
202,58,14.608750923762116,2023-12-05 10:43:11,Clothing
203,3,588.6149518721959,2023-01-02 22:30:48,Clothing
204,87,254.482978113713,2023-11-13 09:36:09,Utilities
205,48,436.66582193619803,2023-05-29 05:36:41,Groceries
206,65,910.2267955078041,2023-03-31 14:13:29,Clothing
207,23,138.48126962344662,2023-02-17 19:18:52,Clothing
208,2,848.6021644322944,2023-11-11 22:04:05,Restaurants
209,98,57.384558459967614,2023-10-21 12:22:47,Electronics
210,18,240.71537621883968,2023-10-08 05:27:54,Restaurants
211,46,179.7935585126521,2023-10-22 05:20:15,Clothing
212,92,208.42651766665188,2023-09-21 02:28:44,Restaurants
213,48,18.155005874105935,2023-07-01 00:46:57,Restaurants
214,37,699.4906980136724,2023-01-07 23:32:01,Clothing
215,51,152.6750782571069,2023-07-22 00:09:01,Groceries
216,27,913.5048953154815,2023-10-04 10:48:02,Electronics
217,56,887.1133662952346,2023-09-11 12:18:41,Clothing
218,18,1.015885303187818,2023-11-05 06:18:43,Utilities
219,62,751.0820222575193,2023-05-15 17:58:33,Groceries
220,75,838.5076771288878,2023-02-05 00:58:31,Utilities
221,32,133.7690393453009,2023-10-28 23:21:03,Restaurants
222,23,621.6912139511062,2023-10-04 11:29:02,Utilities
223,60,736.225403947932,2023-08-06 20:31:27,Restaurants
224,42,401.0758830847371,2023-10-26 08:39:06,Clothing
225,92,15.643618488191168,2023-12-02 18:02:35,Restaurants
226,20,934.1259016132055,2023-04-20 10:07:08,Electronics
227,94,516.1126205317648,2023-08-06 21:56:19,Clothing
228,13,696.946314871899,2023-03-09 06:07:14,Restaurants
229,96,658.0877262319896,2023-12-07 14:49:27,Groceries
230,61,540.0189300272187,2023-03-13 05:28:06,Clothing
231,9,97.26283705642075,2023-05-31 09:34:17,Clothing
232,66,968.1769524406044,2023-08-11 05:19:40,Clothing
233,48,460.3683727864153,2023-07-18 05:16:44,Electronics
234,2,16.38884786882537,2023-05-21 12:15:53,Electronics
235,49,861.5863921180749,2023-09-20 12:09:15,Groceries
236,51,854.0390102136641,2023-02-17 14:12:10,Utilities
237,55,480.9436916899532,2023-06-10 15:14:46,Utilities
238,40,252.6427360083867,2023-01-13 18:46:04,Groceries
239,44,693.9798138984552,2023-02-07 01:44:31,Electronics
240,50,584.109453349812,2023-01-17 06:22:45,Utilities
241,29,418.6396922297415,2023-07-27 12:36:21,Groceries
242,32,879.239395376533,2023-05-27 22:02:45,Utilities
243,62,335.9881938730584,2023-03-26 03:31:48,Utilities
244,7,777.6167069279188,2023-03-17 01:13:46,Electronics
245,91,104.79512433043396,2023-11-13 14:37:24,Groceries
246,38,802.5650809561405,2023-08-28 01:02:57,Clothing
247,22,142.26312020840632,2023-12-25 00:34:36,Utilities
248,22,630.8023842453673,2023-12-15 02:48:00,Utilities
249,2,826.7532257754224,2023-12-11 07:06:08,Groceries
250,65,931.804485107491,2023-03-18 09:54:15,Groceries
251,59,263.9877813032787,2023-12-16 01:07:24,Utilities
252,79,546.1891836118702,2023-11-11 14:13:15,Electronics
253,11,689.9304290065785,2023-07-09 12:39:27,Restaurants
254,36,498.6551028837638,2023-04-07 09:46:51,Groceries
255,71,192.58258438514227,2023-08-01 15:03:49,Groceries
256,58,873.688060853858,2023-04-07 07:56:45,Groceries
257,62,37.52051534597062,2023-09-25 10:42:13,Groceries
258,37,836.0940653412199,2023-04-29 03:47:58,Groceries
259,54,206.02782225259435,2023-03-15 23:17:24,Restaurants
260,4,806.5156037715235,2023-12-07 20:58:08,Utilities
261,10,739.3842600386054,2023-10-01 05:32:40,Restaurants
262,61,893.3969272489975,2023-05-23 13:03:53,Restaurants
263,71,682.8759351952447,2023-10-06 10:10:13,Utilities
264,71,806.7090693813138,2023-01-23 22:18:40,Restaurants
265,93,209.4325364713903,2023-03-03 03:52:10,Clothing
266,43,80.91387280303572,2023-01-16 14:05:38,Groceries
267,11,759.8585885263557,2023-08-23 16:46:20,Restaurants
268,38,477.6765087145727,2023-12-29 02:10:40,Restaurants
269,34,638.8143740854769,2023-12-15 15:14:43,Clothing
270,55,91.0242289832057,2023-03-14 07:02:33,Clothing
271,12,326.57033166968927,2023-01-12 18:43:02,Restaurants
272,62,513.7771289954711,2023-04-05 16:45:27,Electronics
273,41,518.6753127105395,2023-11-30 07:38:10,Electronics
274,39,539.3647228699566,2023-08-04 20:08:58,Restaurants
275,10,207.68721064853878,2023-04-03 11:50:30,Utilities
276,80,16.474407902842493,2023-01-06 15:17:57,Clothing
277,47,614.4651461043554,2023-11-23 18:16:38,Restaurants
278,71,222.06358285749317,2023-09-08 05:12:41,Utilities
279,2,464.74732377206567,2023-04-11 22:12:37,Groceries
280,2,36.26782882601566,2023-06-22 03:26:16,Restaurants
281,88,938.9504917226027,2023-03-03 09:45:33,Groceries
282,13,136.00053634974248,2023-02-16 22:31:01,Utilities
283,90,628.5563364668534,2023-03-12 03:36:41,Clothing
284,85,863.4856663117108,2023-02-26 09:59:07,Clothing
285,58,424.5495708934679,2023-09-24 05:27:30,Restaurants
286,31,420.2715811445424,2023-10-15 11:17:41,Clothing
287,18,124.2654159515011,2023-02-12 02:54:16,Clothing
288,51,619.9375945199276,2023-08-07 09:14:10,Clothing
289,59,54.4325261346101,2023-08-31 00:49:13,Restaurants
290,1,461.3473481251488,2023-02-27 13:28:26,Groceries
291,96,93.7293966853064,2023-07-18 20:38:14,Utilities
292,37,795.525187062296,2023-10-22 09:05:34,Restaurants
293,47,116.79375482945495,2023-09-29 21:05:29,Utilities
294,7,403.0425790048156,2023-12-17 13:27:26,Utilities
295,1,523.0198236723143,2023-06-10 13:25:49,Restaurants
296,25,872.4087475708639,2023-03-30 15:34:01,Groceries
297,32,519.7129909844349,2023-06-05 08:37:41,Clothing
298,4,498.01438649243414,2023-04-20 13:56:58,Utilities
299,55,291.94809439756045,2023-01-03 14:27:56,Electronics
300,13,275.3055338905849,2023-04-12 13:56:59,Groceries
301,95,462.14714655930436,2023-08-03 07:56:40,Groceries
302,95,818.2293609063556,2023-06-27 03:46:51,Clothing
303,76,860.6701814157653,2023-12-01 03:41:10,Restaurants
304,50,963.2599831182772,2023-10-02 17:56:02,Restaurants
305,29,414.8366075050952,2023-08-13 04:42:48,Groceries
306,42,814.5230927103946,2023-03-12 09:27:05,Electronics
307,89,982.2168166923094,2023-01-31 09:01:53,Restaurants
308,76,732.8935530066439,2023-04-20 00:33:44,Restaurants
309,95,900.3260305708787,2023-02-22 00:33:15,Groceries
310,62,688.0764414730806,2023-04-11 15:55:11,Restaurants
311,98,162.74870275666706,2023-03-20 03:14:09,Restaurants
312,58,898.9387497497121,2023-09-02 12:18:21,Restaurants
313,93,563.535275842492,2023-02-15 11:17:31,Electronics
314,95,794.2088246403224,2023-09-18 03:11:06,Restaurants
315,34,682.2689945986737,2023-10-11 21:31:21,Utilities
316,81,485.236433933326,2023-06-02 18:55:42,Groceries
317,30,316.46959022307203,2023-02-15 09:48:15,Clothing
318,48,681.4329947920572,2023-07-17 07:11:34,Electronics
319,46,322.991982132822,2023-02-21 18:32:10,Groceries
320,64,818.0217915356368,2023-12-13 04:18:25,Utilities
321,80,66.07685227107272,2023-07-12 23:06:13,Restaurants
322,34,208.53727275746078,2023-08-27 17:48:24,Electronics
323,48,253.36451111445484,2023-05-22 01:28:23,Groceries
324,35,957.9874594255467,2023-07-28 14:28:47,Groceries
325,37,863.0071813518796,2023-07-02 17:18:40,Clothing
326,32,423.3694717545219,2023-08-23 15:12:14,Electronics
327,100,857.8331140110423,2023-01-18 13:43:57,Groceries
328,13,622.4973405664052,2023-11-27 08:08:36,Restaurants
329,83,235.15818392855013,2023-11-19 01:10:59,Groceries
330,68,508.1902030272191,2023-08-26 08:40:51,Groceries
331,89,60.913862960902044,2023-09-28 17:27:27,Restaurants
332,16,114.79940418325842,2023-05-11 21:04:37,Electronics
333,69,407.3955998946166,2023-02-01 01:35:30,Electronics
334,62,284.4116505169212,2023-11-07 22:34:44,Clothing
335,9,562.4601198429142,2023-06-12 10:45:53,Groceries
336,98,777.2810789776622,2023-11-03 05:00:43,Clothing
337,26,266.11974757065923,2023-07-11 02:16:01,Utilities
338,58,317.09391176586246,2023-08-29 04:13:20,Clothing
339,58,587.8544030777257,2023-10-15 11:45:47,Electronics
340,2,349.17017898786247,2023-06-14 20:40:44,Restaurants
341,97,195.7852533612742,2023-10-20 19:51:34,Electronics
342,73,141.89621758738528,2023-10-25 21:00:58,Clothing
343,79,153.66020202221662,2023-12-19 19:34:54,Electronics
344,25,664.9319085294458,2023-04-23 17:24:35,Electronics
345,85,610.6725040388828,2023-04-04 03:09:39,Groceries
346,97,408.72100227144307,2023-06-29 23:47:39,Electronics
347,80,932.8956657438818,2023-02-13 08:44:04,Clothing
348,72,71.30799042670158,2023-09-12 18:41:03,Groceries
349,79,713.6186304092244,2023-04-11 10:24:13,Groceries
350,52,275.05568099752816,2023-08-06 02:30:52,Utilities
351,74,981.4061593971695,2023-01-18 16:04:30,Electronics
352,20,328.0572294299419,2023-09-24 05:46:56,Utilities
353,7,863.7386689847657,2023-02-05 20:41:07,Clothing
354,63,494.7666217001094,2023-05-08 13:54:25,Groceries
355,93,238.24628064829886,2023-08-02 14:22:53,Clothing
356,35,604.7098487424885,2023-03-13 08:53:21,Restaurants
357,27,507.45677499409237,2023-04-25 18:13:21,Restaurants
358,84,436.03647559847724,2023-10-19 21:07:08,Electronics
359,52,997.6115475817189,2023-07-17 23:09:03,Electronics
360,46,642.966152035919,2023-08-29 16:51:17,Electronics
361,68,413.81290867666127,2023-01-17 17:50:22,Electronics
362,71,25.606655314629254,2023-01-30 22:04:07,Clothing
363,11,714.617520812953,2023-04-12 15:56:26,Clothing
364,90,445.3794327377513,2023-10-25 01:58:53,Groceries
365,20,566.7977521330463,2023-04-11 07:28:55,Groceries
366,39,206.53579279305436,2023-08-14 02:50:45,Utilities
367,70,323.50295253486064,2023-05-31 16:35:46,Utilities
368,73,411.491585776451,2023-10-28 14:21:03,Utilities
369,1,293.0873011510077,2023-09-18 19:34:52,Utilities
370,76,434.9943482470251,2023-06-17 23:55:48,Electronics
371,50,985.4740251583025,2023-06-28 14:14:52,Electronics
372,98,447.3991821877763,2023-02-09 15:38:10,Utilities
373,37,59.34584036633468,2023-03-05 15:19:55,Utilities
374,30,13.650354606983921,2023-12-12 20:13:23,Utilities
375,17,847.1949859096192,2023-03-19 06:48:19,Electronics
376,21,972.0749673362403,2023-07-07 16:21:14,Electronics
377,32,552.5756929446188,2023-03-29 10:26:41,Restaurants
378,7,497.2289249261586,2023-06-29 06:49:21,Utilities
379,33,23.21194609798592,2023-10-01 20:35:59,Electronics
380,97,420.1638453717461,2023-08-04 17:29:03,Restaurants
381,61,399.9725604152272,2023-05-19 08:25:06,Electronics
382,78,135.2217831755842,2023-12-12 13:40:47,Utilities
383,56,830.8884480775309,2023-06-17 21:38:46,Groceries
384,81,810.9596412262928,2023-03-07 10:02:38,Electronics
385,7,516.7566203970637,2023-05-23 07:36:13,Clothing
386,67,773.7148924997324,2023-12-10 16:14:11,Clothing
387,61,825.7121213734149,2023-11-17 20:47:56,Clothing
388,33,96.20807042875526,2023-12-12 00:33:46,Clothing
389,32,618.997927627235,2023-05-12 08:11:01,Utilities
390,13,776.542490728054,2023-03-17 21:04:01,Groceries
391,47,773.9196281715836,2023-07-04 00:15:22,Utilities
392,50,43.178327815904204,2023-06-25 23:26:09,Clothing
393,38,662.8286685046448,2023-09-26 10:55:37,Groceries
394,39,162.2801797619119,2023-10-30 19:20:32,Groceries
395,81,595.7660804225186,2023-05-28 10:06:26,Groceries
396,32,613.7496435486795,2023-06-09 04:06:40,Clothing
397,9,447.64672116367257,2023-04-19 08:26:32,Electronics
398,75,2.948170969480229,2023-07-16 09:55:25,Groceries
399,74,150.68064349054305,2023-08-12 19:43:09,Utilities
400,88,945.1038691041415,2023-08-18 10:37:06,Groceries
401,83,69.24876690014759,2023-01-01 03:03:24,Electronics
402,16,415.1126781537853,2023-10-31 08:37:08,Utilities
403,95,957.3068301623524,2023-11-10 17:36:08,Electronics
404,76,48.289093380852,2023-08-02 18:08:57,Restaurants
405,92,291.9526844477868,2023-09-01 23:39:23,Groceries
406,5,709.7389032432917,2023-06-08 19:04:11,Electronics
407,13,712.8694774678532,2023-05-13 15:57:07,Clothing
408,12,4.879731602982819,2023-02-04 19:49:21,Restaurants
409,30,764.1942725401855,2023-07-17 02:01:19,Groceries
410,46,238.61164522432867,2023-08-29 23:56:10,Electronics
411,49,401.8991703436995,2023-04-24 00:41:14,Clothing
412,75,334.5489265561909,2023-06-16 03:24:58,Restaurants
413,45,621.333075850323,2023-01-24 16:02:59,Restaurants
414,16,757.7407891958687,2023-06-24 05:54:33,Restaurants
415,63,623.6828372229267,2023-08-30 19:53:42,Utilities
416,18,3.1380301163189084,2023-09-08 14:17:55,Clothing
417,19,181.18714261353094,2023-09-06 23:32:02,Clothing
418,78,189.70191695841743,2023-12-09 03:16:36,Restaurants
419,16,68.98796900690093,2023-06-21 09:55:41,Clothing
420,76,849.525244735001,2023-12-19 11:27:14,Utilities
421,44,211.68009983221614,2023-11-14 22:16:15,Electronics
422,24,79.22453099868949,2023-01-30 21:18:23,Restaurants
423,12,529.8603926729618,2023-10-12 09:35:43,Utilities
424,46,224.32329741148772,2023-07-20 02:50:37,Restaurants
425,99,948.8417795726875,2023-05-08 13:16:05,Utilities
426,43,920.6226111890663,2023-07-04 00:22:51,Restaurants
427,31,597.8487688968509,2023-05-26 07:56:01,Restaurants
428,23,30.122601277848922,2023-08-15 13:30:49,Utilities
429,44,167.2772242963145,2023-12-15 23:32:24,Groceries
430,44,787.5962217093767,2023-08-28 09:42:47,Utilities
431,1,62.56771366450293,2023-03-20 07:26:06,Restaurants
432,44,682.9342096259035,2023-04-30 02:42:03,Electronics
433,58,145.9275024451901,2023-11-12 17:55:07,Utilities
434,42,679.8249473644503,2023-08-26 21:19:29,Electronics
435,40,740.7219819867086,2023-11-30 01:09:56,Utilities
436,59,205.8290859080256,2023-08-05 11:59:47,Groceries
437,65,315.88986102075876,2023-07-13 10:37:46,Electronics
438,12,60.490543696553694,2023-09-21 08:19:01,Restaurants
439,90,531.7218542952534,2023-03-03 16:23:41,Restaurants
440,56,795.0227091272714,2023-04-14 15:12:23,Utilities
441,91,237.00045652956473,2023-07-15 13:02:05,Clothing
442,1,435.5093168646388,2023-03-22 04:01:37,Clothing
443,53,522.7599827947154,2023-12-26 04:01:08,Restaurants
444,76,939.7330383183763,2023-08-07 05:53:00,Groceries
445,15,822.8271200643605,2023-10-23 05:56:08,Utilities
446,28,217.25591563472184,2023-08-08 20:36:52,Restaurants
447,30,967.7838940263132,2023-12-08 00:19:32,Utilities
448,91,529.8843017453672,2023-10-03 19:52:57,Restaurants
449,54,674.1794872546968,2023-01-04 11:17:07,Restaurants
450,30,109.3283819085306,2023-09-03 20:34:25,Clothing
451,54,482.3299826577831,2023-01-03 03:10:24,Restaurants
452,25,173.92939480812316,2023-12-29 18:10:09,Electronics
453,51,857.5375878601573,2023-03-21 14:56:23,Groceries
454,79,323.0571716387131,2023-06-29 12:24:44,Electronics
455,45,220.24069428290144,2023-07-27 21:31:34,Utilities
456,56,840.0199761212026,2023-10-23 18:51:47,Groceries
457,69,269.1879273773812,2023-07-22 05:00:38,Clothing
458,64,789.9135207399446,2023-08-21 23:54:04,Utilities
459,18,909.2820049720776,2023-06-23 01:49:34,Groceries
460,62,629.6134520506264,2023-06-18 15:39:30,Restaurants
461,45,412.84421801734936,2023-07-13 01:55:19,Restaurants
462,68,373.69898098028017,2023-10-26 07:47:55,Utilities
